Joint_1,Joint_2,Joint_3,Joint_4,Joint_5,Joint_6,Torque_1,Torque_2,Torque_3,Torque_4,Torque_5,Torque_6
30.0,-30.0,-30.0,30.0,30.0,30.0,-2372500928837282.5,0.09967660965239784,0.04639662582441223,-25.161432346124858,0.832500057576169,-0.02754411962077573
30.0,-30.0,0.0,-30.0,-30.0,-30.0,-2372500928837281.0,-0.5318292742728623,-0.04998053399724989,25.00485252699462,-0.1512738365616873,-0.020982308454197393
30.0,-30.0,0.0,-30.0,-30.0,0.0,-2372500928837282.0,-0.5318292742728623,-0.04998053399724988,25.00485252699461,0.042000951793675516,-0.1770678804353787
30.0,-30.0,0.0,-30.0,-30.0,30.0,-2372500928837282.5,-0.5318292742728623,-0.04998053399724988,25.004852526994625,-0.10551229797751956,-0.03364364611715978
30.0,-30.0,0.0,-30.0,0.0,-30.0,-2372500928837282.5,-0.5318292742728623,-0.04998053399724989,25.00485252699461,-0.05312768184433253,0.19697038389276122
30.0,-30.0,0.0,-30.0,0.0,0.0,-2372500928837282.0,-0.5318292742728623,-0.04998053399724988,25.00485252699462,0.1441858945890472,-0.004432207993594657
30.0,-30.0,0.0,-30.0,0.0,30.0,-2372500928837282.0,-0.5318292742728623,-0.049980533997249874,25.004852526994625,0.29964073000799424,-0.19833773291119183
30.0,-30.0,0.0,-30.0,30.0,-30.0,-2372500928837282.0,-0.5318292742728623,-0.049980533997249894,25.00485252699459,0.13488379265437822,0.08174824305494231
30.0,-30.0,0.0,-30.0,30.0,0.0,-2372500928837282.5,-0.5318292742728623,-0.049980533997249874,25.004852526994583,0.002480814793722313,0.17570053141694808
30.0,-30.0,0.0,-30.0,30.0,30.0,-2372500928837282.5,-0.5318292742728623,-0.04998053399724987,25.004852526994647,0.19795233207573407,-0.0275441196207757
30.0,-30.0,0.0,0.0,-30.0,-30.0,-2372500928837262.0,-0.0025393571338518696,-0.049980533997249894,-0.5629962601262384,-0.15127383656168733,-0.02098230845419738
30.0,-30.0,0.0,0.0,-30.0,0.0,-2372500928837262.0,-0.002539357133851873,-0.04998053399724989,-0.5629962601262388,0.04200095179367552,-0.17706788043537874
30.0,-30.0,0.0,0.0,-30.0,30.0,-2372500928837263.5,-0.002539357133851869,-0.04998053399724989,-0.5629962601262388,-0.10551229797751958,-0.03364364611715977
30.0,-30.0,0.0,0.0,0.0,-30.0,-2372500928837262.0,-0.002539357133851868,-0.04998053399724989,-0.5629962601262388,-0.05312768184433253,0.19697038389276122
30.0,-30.0,0.0,0.0,0.0,0.0,-2372500928837263.5,-0.002539357133851873,-0.04998053399724989,-4.832813151841284,-2.8323523625770823,5.565634226217379
30.0,-30.0,0.0,0.0,0.0,30.0,-2372500928837261.5,-0.00253935713385188,-0.0499805339972499,-0.5629962601262388,0.2996407300079943,-0.19833773291119186
30.0,-30.0,0.0,0.0,30.0,-30.0,-2372500928837263.5,-0.002539357133851873,-0.04998053399724989,-0.5629962601262388,0.13488379265437825,0.0817482430549423
30.0,-30.0,0.0,0.0,30.0,0.0,-2372500928837262.0,-0.002539357133851866,-0.04998053399724988,-0.5629962601262393,0.0024808147937223184,0.17570053141694808
30.0,-30.0,0.0,0.0,30.0,30.0,-2372500928837261.0,-0.00253935713385188,-0.04998053399724989,-0.5629962601262388,0.1979523320757341,-0.02754411962077573
30.0,-30.0,0.0,30.0,-30.0,-30.0,-2372500928837281.0,-0.0025393571338518696,-0.04998053399724988,-29.858354373187524,-0.15127383656168733,-0.02098230845419738
30.0,-30.0,0.0,30.0,-30.0,0.0,-2372500928837282.5,-0.002539357133851873,-0.04998053399724989,-29.858354373187524,0.04200095179367551,-0.1770678804353787
30.0,-30.0,0.0,30.0,-30.0,30.0,-2372500928837282.5,-0.0025393571338518687,-0.0499805339972499,-29.858354373187538,-0.10551229797751956,-0.03364364611715977
30.0,-30.0,0.0,30.0,0.0,-30.0,-2372500928837282.5,-0.0025393571338518713,-0.0499805339972499,-32.93997761660338,-2.341625622280676,0.19697038389276122
30.0,-30.0,0.0,30.0,0.0,0.0,-2372500928837282.5,-0.002539357133851866,-0.0499805339972499,-35.75964666411945,-10.27990674952283,24.663666807225482
30.0,-30.0,0.0,30.0,0.0,30.0,-2372500928837282.0,-0.002539357133851866,-0.04998053399724989,-32.93997761660338,-1.9888572104283493,-0.19833773291119183
30.0,-30.0,0.0,30.0,30.0,-30.0,-2372500928837282.5,-0.002539357133851866,-0.04998053399724989,-25.161432346124858,0.769431518154813,0.0817482430549423
30.0,-30.0,0.0,30.0,30.0,0.0,-2372500928837281.0,-0.0025393571338518696,-0.04998053399724988,-25.16143234612485,0.6370285402941571,0.17570053141694808
30.0,-30.0,0.0,30.0,30.0,30.0,-2372500928837280.0,-0.002539357133851866,-0.049980533997249874,-25.161432346124844,0.832500057576169,-0.027544119620775742
30.0,-30.0,30.0,-30.0,-30.0,-30.0,-2372500928837283.5,1.1392913073462005,2.44233552794068,24.941962175002683,-0.15127383656168733,-0.020982308454197393
30.0,-30.0,30.0,-30.0,-30.0,0.0,-2372500928837283.0,1.1392913073462005,2.4423355279406835,24.941962175002676,0.04200095179367552,-0.1770678804353787
30.0,-30.0,30.0,-30.0,-30.0,30.0,-2372500928837283.5,1.1392913073462014,2.44233552794068,24.941962175002626,-0.10551229797751956,-0.03364364611715977
30.0,-30.0,30.0,-30.0,0.0,-30.0,-2372500928837283.5,1.1392913073462005,2.4423355279406835,24.94196217500268,-0.05312768184433255,0.19697038389276125
30.0,-30.0,30.0,-30.0,0.0,0.0,-2372500928837283.5,1.1392913073461992,2.4423355279406835,24.941962175002683,0.1441858945890472,-0.0044322079935946454
30.0,-30.0,30.0,-30.0,0.0,30.0,-2372500928837283.0,1.1392913073462014,2.4423355279406818,24.94196217500267,0.2996407300079943,-0.19833773291119186
30.0,-30.0,30.0,-30.0,30.0,-30.0,-2372500928837283.0,1.1392913073462005,2.4423355279406835,24.941962175002686,0.13488379265437825,0.0817482430549423
30.0,-30.0,30.0,-30.0,30.0,0.0,-2372500928837284.0,1.1392913073462014,2.4423355279406764,24.94196217500267,0.002480814793722315,0.17570053141694808
30.0,-30.0,30.0,-30.0,30.0,30.0,-2372500928837281.5,1.1392913073462005,2.4423355279406853,24.94196217500267,0.1979523320757341,-0.027544119620775714
30.0,-30.0,30.0,0.0,-30.0,-30.0,-2372500928837263.0,0.1459925723247264,-11.821274099462967,-0.5629962601262393,-0.15127383656168733,-0.02098230845419735
30.0,-30.0,30.0,0.0,-30.0,0.0,-2372500928837264.5,0.1459925723247269,-11.82127409946297,-0.5629962601262388,0.04200095179367552,-0.1770678804353787
30.0,-30.0,30.0,0.0,-30.0,30.0,-2372500928837264.5,0.14599257232472662,-11.821274099462965,-0.5629962601262402,-0.10551229797751956,-0.03364364611715978
30.0,-30.0,30.0,0.0,0.0,-30.0,-2372500928837264.5,0.1459925723247269,-11.82127409946297,-0.5629962601262388,-0.053127681844332524,0.19697038389276122
30.0,-30.0,30.0,0.0,0.0,0.0,-2372500928837262.0,0.14599257232472657,-11.821274099462968,-4.832813151841284,-2.832352362577081,5.565634226217381
30.0,-30.0,30.0,0.0,0.0,30.0,-2372500928837265.5,0.14599257232472726,-11.821274099462968,-0.5629962601262402,0.29964073000799424,-0.19833773291119186
30.0,-30.0,30.0,0.0,30.0,-30.0,-2372500928837263.5,0.14599257232472662,-11.82127409946297,-0.5629962601262388,0.13488379265437825,0.0817482430549423
30.0,-30.0,30.0,0.0,30.0,0.0,-2372500928837265.0,0.14599257232472657,-11.82127409946297,-0.5629962601262388,0.0024808147937223114,0.17570053141694808
30.0,-30.0,30.0,0.0,30.0,30.0,-2372500928837264.5,0.14599257232472623,-11.821274099462965,-0.5629962601262402,0.1979523320757341,-0.02754411962077573
30.0,-30.0,30.0,30.0,-30.0,-30.0,-2372500928837283.5,0.1459925723247269,-11.82127409946297,-29.85835437318751,-0.15127383656168733,-0.02098230845419738
30.0,-30.0,30.0,30.0,-30.0,0.0,-2372500928837283.5,0.1459925723247269,-11.82127409946297,-29.858354373187524,0.04200095179367552,-0.17706788043537872
30.0,-30.0,30.0,30.0,-30.0,30.0,-2372500928837283.5,0.14599257232472707,-11.82127409946297,-29.858354373187524,-0.10551229797751957,-0.03364364611715978
30.0,-30.0,30.0,30.0,0.0,-30.0,-2372500928837283.5,0.14599257232472657,-11.821274099462968,-32.939977616603365,-2.3416256222806764,0.19697038389276125
30.0,-30.0,30.0,30.0,0.0,0.0,-2372500928837283.0,0.145992572324727,-11.821274099462967,-35.75964666411942,-10.27990674952283,24.663666807225482
30.0,-30.0,30.0,30.0,0.0,30.0,-2372500928837283.0,0.14599257232472657,-11.821274099462965,-32.93997761660337,-1.9888572104283497,-0.19833773291119183
30.0,-30.0,30.0,30.0,30.0,-30.0,-2372500928837283.5,0.14599257232472662,-11.821274099462965,-25.161432346124844,0.769431518154813,0.0817482430549423
30.0,-30.0,30.0,30.0,30.0,0.0,-2372500928837283.5,0.14599257232472657,-11.821274099462967,-25.161432346124847,0.6370285402941571,0.17570053141694808
30.0,-30.0,30.0,30.0,30.0,30.0,-2372500928837283.0,0.14599257232472657,-11.82127409946297,-25.161432346124844,0.8325000575761689,-0.027544119620775742
30.0,0.0,-30.0,-30.0,-30.0,-30.0,-2372500928837282.5,1.896656204021769,-0.046259910816106344,31.767317230792063,-0.15127383656168733,-0.02098230845419738
30.0,0.0,-30.0,-30.0,-30.0,0.0,-2372500928837282.5,1.896656204021769,-0.04625991081610634,31.767317230792074,0.042000951793675516,-0.1770678804353787
30.0,0.0,-30.0,-30.0,-30.0,30.0,-2372500928837282.5,1.896656204021769,-0.04625991081610636,31.767317230792074,-0.10551229797751956,-0.03364364611715978
30.0,0.0,-30.0,-30.0,0.0,-30.0,-2372500928837282.5,1.896656204021769,-0.04625991081610635,31.767317230792102,-0.05312768184433253,0.19697038389276125
30.0,0.0,-30.0,-30.0,0.0,0.0,-2372500928837282.0,1.896656204021769,-0.04625991081610636,31.767317230792074,0.1441858945890472,-0.004432207993594655
30.0,0.0,-30.0,-30.0,0.0,30.0,-2372500928837282.0,1.8966562040217685,-0.04625991081610636,31.767317230792074,0.2996407300079943,-0.19833773291119183
30.0,0.0,-30.0,-30.0,30.0,-30.0,-2372500928837282.0,1.896656204021769,-0.046259910816106344,31.767317230792095,0.13488379265437825,0.0817482430549423
30.0,0.0,-30.0,-30.0,30.0,0.0,-2372500928837283.0,1.896656204021769,-0.04625991081610635,31.767317230792102,0.002480814793722315,0.17570053141694808
30.0,0.0,-30.0,-30.0,30.0,30.0,-2372500928837280.5,1.8966562040217685,-0.046259910816106344,31.767317230792145,0.1979523320757341,-0.027544119620775742
30.0,0.0,-30.0,0.0,-30.0,-30.0,-2372500928837264.0,-0.13131579664299278,-0.046259910816106344,-0.5629962601262388,-0.15127383656168733,-0.020982308454197393
30.0,0.0,-30.0,0.0,-30.0,0.0,-2372500928837261.5,-0.13131579664299278,-0.046259910816106344,-0.5629962601262388,0.04200095179367552,-0.17706788043537874
30.0,0.0,-30.0,0.0,-30.0,30.0,-2372500928837262.5,-0.13131579664299278,-0.04625991081610634,-0.5629962601262402,-0.10551229797751957,-0.033643646117159795
30.0,0.0,-30.0,0.0,0.0,-30.0,-2372500928837261.5,-0.1313157966429928,-0.04625991081610637,-0.5629962601262388,-0.053127681844332544,0.19697038389276122
30.0,0.0,-30.0,0.0,0.0,0.0,-2372500928837261.5,-0.1313157966429928,-0.046259910816106344,-4.832813151841286,-2.832352362577081,5.565634226217385
30.0,0.0,-30.0,0.0,0.0,30.0,-2372500928837263.5,-0.1313157966429928,-0.04625991081610636,-0.5629962601262406,0.29964073000799424,-0.19833773291119183
30.0,0.0,-30.0,0.0,30.0,-30.0,-2372500928837263.0,-0.1313157966429928,-0.04625991081610636,-0.5629962601262388,0.13488379265437822,0.08174824305494231
30.0,0.0,-30.0,0.0,30.0,0.0,-2372500928837264.5,-0.1313157966429928,-0.04625991081610635,-0.5629962601262388,0.002480814793722308,0.1757005314169481
30.0,0.0,-30.0,0.0,30.0,30.0,-2372500928837265.5,-0.1313157966429928,-0.04625991081610635,-0.5629962601262402,0.1979523320757341,-0.027544119620775742
30.0,0.0,-30.0,30.0,-30.0,-30.0,-2372500928837282.5,-0.1313157966429928,-0.046259910816106344,-29.85835437318753,-0.15127383656168733,-0.020982308454197393
30.0,0.0,-30.0,30.0,-30.0,0.0,-2372500928837282.5,-0.1313157966429928,-0.04625991081610635,-29.858354373187538,0.042000951793675516,-0.17706788043537872
30.0,0.0,-30.0,30.0,-30.0,30.0,-2372500928837282.5,-0.1313157966429928,-0.04625991081610634,-29.85835437318753,-0.10551229797751954,-0.03364364611715977
30.0,0.0,-30.0,30.0,0.0,-30.0,-2372500928837282.5,-0.13131579664299278,-0.04625991081610634,-32.93997761660335,-2.3416256222806764,0.19697038389276128
30.0,0.0,-30.0,30.0,0.0,0.0,-2372500928837282.0,-0.1313157966429928,-0.046259910816106344,-35.75964666411942,-10.27990674952283,24.663666807225482
30.0,0.0,-30.0,30.0,0.0,30.0,-2372500928837282.0,-0.13131579664299278,-0.04625991081610634,-32.93997761660337,-1.9888572104283493,-0.19833773291119186
30.0,0.0,-30.0,30.0,30.0,-30.0,-2372500928837282.0,-0.1313157966429928,-0.04625991081610635,-25.16143234612483,0.769431518154813,0.08174824305494233
30.0,0.0,-30.0,30.0,30.0,0.0,-2372500928837282.0,-0.13131579664299278,-0.046259910816106344,-25.161432346124855,0.6370285402941571,0.17570053141694808
30.0,0.0,-30.0,30.0,30.0,30.0,-2372500928837282.5,-0.1313157966429928,-0.04625991081610635,-25.16143234612483,0.8325000575761694,-0.027544119620775742
30.0,0.0,0.0,-30.0,-30.0,-30.0,-2372500928837281.5,11.338615284244916,-6.702458062784905,35.04430858294751,-0.1512738365616873,-0.02098230845419738
30.0,0.0,0.0,-30.0,-30.0,0.0,-2372500928837281.5,11.338615284244915,-6.702458062784904,35.0443085829475,0.042000951793675516,-0.1770678804353787
30.0,0.0,0.0,-30.0,-30.0,30.0,-2372500928837282.5,11.338615284244916,-6.702458062784903,35.04430858294751,-0.10551229797751956,-0.03364364611715978
30.0,0.0,0.0,-30.0,0.0,-30.0,-2372500928837282.5,11.338615284244916,-6.7024580627849035,35.04430858294751,-0.053127681844332544,0.19697038389276125
30.0,0.0,0.0,-30.0,0.0,0.0,-2372500928837282.0,11.338615284244916,-6.702458062784902,35.044308582947494,0.1441858945890472,-0.00443220799359465
30.0,0.0,0.0,-30.0,0.0,30.0,-2372500928837282.0,11.33861528424492,-6.702458062784905,35.04430858294751,0.2996407300079943,-0.19833773291119186
30.0,0.0,0.0,-30.0,30.0,-30.0,-2372500928837282.0,11.338615284244916,-6.702458062784905,35.04430858294751,0.13488379265437825,0.08174824305494231
30.0,0.0,0.0,-30.0,30.0,0.0,-2372500928837282.5,11.338615284244916,-6.702458062784902,35.044308582947465,0.002480814793722315,0.17570053141694808
30.0,0.0,0.0,-30.0,30.0,30.0,-2372500928837282.5,11.33861528424492,-6.7024580627849035,35.04430858294751,0.1979523320757341,-0.027544119620775714
30.0,0.0,0.0,0.0,-30.0,-30.0,-2372500928837262.0,3.149315419146463,-4.058887119725023,4.164763151134697,-0.15127383656168736,-0.020982308454197338
30.0,0.0,0.0,0.0,-30.0,0.0,-2372500928837262.5,3.149315419146462,-4.058887119725023,4.1647631511346965,0.04200095179367552,-0.17706788043537872
30.0,0.0,0.0,0.0,-30.0,30.0,-2372500928837263.5,3.149315419146464,-4.058887119725023,4.1647631511346965,-0.10551229797751954,-0.03364364611715978
30.0,0.0,0.0,0.0,0.0,-30.0,-2372500928837263.5,3.149315419146462,-4.058887119725023,4.164763151134697,-0.05312768184433254,0.19697038389276125
30.0,0.0,0.0,0.0,0.0,0.0,-2372500928837263.5,3.149315419146464,-4.058887119725023,-0.10505374058034912,-2.832352362577081,5.565634226217378
30.0,0.0,0.0,0.0,0.0,30.0,-2372500928837263.0,3.149315419146463,-4.058887119725023,4.164763151134697,0.29964073000799424,-0.19833773291119183
30.0,0.0,0.0,0.0,30.0,-30.0,-2372500928837263.0,3.149315419146464,-4.058887119725023,4.164763151134697,0.13488379265437822,0.08174824305494231
30.0,0.0,0.0,0.0,30.0,0.0,-2372500928837261.5,3.149315419146462,-4.058887119725023,4.164763151134696,0.002480814793722322,0.17570053141694808
30.0,0.0,0.0,0.0,30.0,30.0,-2372500928837261.5,3.149315419146463,-4.058887119725024,4.164763151134697,0.1979523320757341,-0.02754411962077573
30.0,0.0,0.0,30.0,-30.0,-30.0,-2372500928837281.5,-0.1440516725805195,-0.07227584008050772,-29.858354373187538,-0.15127383656168736,-0.020982308454197365
30.0,0.0,0.0,30.0,-30.0,0.0,-2372500928837282.0,-0.14405167258051954,-0.07227584008050775,-29.858354373187538,0.04200095179367552,-0.1770678804353787
30.0,0.0,0.0,30.0,-30.0,30.0,-2372500928837282.0,-0.1440516725805195,-0.07227584008050772,-29.858354373187524,-0.10551229797751957,-0.03364364611715977
30.0,0.0,0.0,30.0,0.0,-30.0,-2372500928837282.0,-0.1440516725805195,-0.07227584008050772,-32.93997761660335,-2.3416256222806764,0.19697038389276122
30.0,0.0,0.0,30.0,0.0,0.0,-2372500928837282.0,-0.14405167258051954,-0.07227584008050775,-35.75964666411945,-10.27990674952283,24.66366680722549
30.0,0.0,0.0,30.0,0.0,30.0,-2372500928837282.0,-0.14405167258051954,-0.07227584008050775,-32.93997761660338,-1.9888572104283497,-0.19833773291119183
30.0,0.0,0.0,30.0,30.0,-30.0,-2372500928837282.0,-0.14405167258051954,-0.07227584008050773,-25.161432346124847,0.769431518154813,0.0817482430549423
30.0,0.0,0.0,30.0,30.0,0.0,-2372500928837282.5,-0.14405167258051954,-0.07227584008050775,-25.16143234612484,0.6370285402941571,0.17570053141694808
30.0,0.0,0.0,30.0,30.0,30.0,-2372500928837282.0,-0.1440516725805195,-0.07227584008050775,-25.161432346124858,0.832500057576169,-0.027544119620775742
30.0,0.0,30.0,-30.0,-30.0,-30.0,-2372500928837282.0,12.728000010122427,-1.670043296896184,49.664093610035145,-0.1512738365616873,-0.020982308454197393
30.0,0.0,30.0,-30.0,-30.0,0.0,-2372500928837282.0,12.72800001012243,-1.670043296896177,49.664093610035145,0.042000951793675516,-0.17706788043537872
30.0,0.0,30.0,-30.0,-30.0,30.0,-2372500928837282.5,12.72800001012243,-1.6700432968961805,49.66409361003519,-0.10551229797751956,-0.03364364611715978
30.0,0.0,30.0,-30.0,0.0,-30.0,-2372500928837282.0,12.728000010122427,-1.6700432968961814,49.66409361003516,-0.053127681844332544,0.19697038389276128
30.0,0.0,30.0,-30.0,0.0,0.0,-2372500928837281.5,12.72800001012243,-1.6700432968961787,49.66409361003516,0.1441858945890472,-0.004432207993594653
30.0,0.0,30.0,-30.0,0.0,30.0,-2372500928837281.5,12.728000010122427,-1.670043296896184,49.664093610035145,0.29964073000799424,-0.1983377329111919
30.0,0.0,30.0,-30.0,30.0,-30.0,-2372500928837281.0,12.728000010122427,-1.6700432968961831,49.66409361003516,0.13488379265437822,0.0817482430549423
30.0,0.0,30.0,-30.0,30.0,0.0,-2372500928837282.0,12.728000010122427,-1.6700432968961796,49.664093610035174,0.002480814793722315,0.17570053141694808
30.0,0.0,30.0,-30.0,30.0,30.0,-2372500928837281.5,12.72800001012243,-1.670043296896185,49.664093610035145,0.1979523320757341,-0.027544119620775742
30.0,0.0,30.0,0.0,-30.0,-30.0,-2372500928837263.0,4.435187508704987,-8.615503197567776,-0.5629962601262388,-0.15127383656168733,-0.020982308454197365
30.0,0.0,30.0,0.0,-30.0,0.0,-2372500928837262.5,4.4351875087049875,-8.61550319756777,-0.5629962601262388,0.042000951793675516,-0.1770678804353787
30.0,0.0,30.0,0.0,-30.0,30.0,-2372500928837263.0,4.435187508704988,-8.615503197567772,-0.5629962601262406,-0.10551229797751958,-0.03364364611715977
30.0,0.0,30.0,0.0,0.0,-30.0,-2372500928837263.0,4.435187508704988,-8.61550319756777,-0.5629962601262388,-0.053127681844332544,0.19697038389276122
30.0,0.0,30.0,0.0,0.0,0.0,-2372500928837263.5,4.435187508704988,-8.61550319756777,-4.832813151841285,-2.832352362577081,5.565634226217379
30.0,0.0,30.0,0.0,0.0,30.0,-2372500928837262.0,4.435187508704988,-8.615503197567772,-0.5629962601262406,0.2996407300079943,-0.19833773291119186
30.0,0.0,30.0,0.0,30.0,-30.0,-2372500928837262.0,4.435187508704988,-8.615503197567772,-0.5629962601262388,0.13488379265437822,0.08174824305494231
30.0,0.0,30.0,0.0,30.0,0.0,-2372500928837263.5,4.435187508704988,-8.61550319756777,-0.5629962601262388,0.002480814793722315,0.17570053141694808
30.0,0.0,30.0,0.0,30.0,30.0,-2372500928837263.0,4.435187508704988,-8.61550319756777,-0.5629962601262406,0.1979523320757341,-0.027544119620775742
30.0,0.0,30.0,30.0,-30.0,-30.0,-2372500928837282.0,4.435187508704988,-8.615503197567772,-29.858354373187538,-0.15127383656168733,-0.02098230845419738
30.0,0.0,30.0,30.0,-30.0,0.0,-2372500928837282.0,4.4351875087049875,-8.615503197567774,-29.858354373187524,0.04200095179367552,-0.17706788043537872
30.0,0.0,30.0,30.0,-30.0,30.0,-2372500928837280.5,4.4351875087049875,-8.615503197567772,-29.858354373187524,-0.10551229797751957,-0.03364364611715978
30.0,0.0,30.0,30.0,0.0,-30.0,-2372500928837282.0,4.4351875087049875,-8.61550319756777,-32.939977616603365,-2.3416256222806764,0.19697038389276125
30.0,0.0,30.0,30.0,0.0,0.0,-2372500928837281.0,4.435187508704988,-8.615503197567774,-35.75964666411944,-10.27990674952283,24.663666807225475
30.0,0.0,30.0,30.0,0.0,30.0,-2372500928837281.5,4.435187508704988,-8.61550319756777,-32.93997761660335,-1.9888572104283497,-0.19833773291119186
30.0,0.0,30.0,30.0,30.0,-30.0,-2372500928837281.5,4.4351875087049875,-8.615503197567772,-25.161432346124858,0.7694315181548135,0.0817482430549423
30.0,0.0,30.0,30.0,30.0,0.0,-2372500928837282.0,4.435187508704988,-8.615503197567774,-25.161432346124844,0.6370285402941571,0.1757005314169481
30.0,0.0,30.0,30.0,30.0,30.0,-2372500928837282.0,4.435187508704988,-8.615503197567772,-25.161432346124833,0.8325000575761703,-0.027544119620775742
30.0,30.0,-30.0,-30.0,-30.0,-30.0,-2372500928837282.5,-0.14018791370304745,-0.060667942454521756,28.92257574379395,-0.1512738365616873,-0.020982308454197407
30.0,30.0,-30.0,-30.0,-30.0,0.0,-2372500928837281.5,-0.14018791370304745,-0.06066794245452177,28.92257574379395,0.04200095179367551,-0.1770678804353787
30.0,30.0,-30.0,-30.0,-30.0,30.0,-2372500928837283.0,-0.14018791370304745,-0.060667942454521784,28.922575743793992,-0.10551229797751956,-0.03364364611715978
30.0,30.0,-30.0,-30.0,0.0,-30.0,-2372500928837282.5,-0.14018791370304745,-0.06066794245452177,28.92257574379395,-0.05312768184433255,0.19697038389276128
30.0,30.0,-30.0,-30.0,0.0,0.0,-2372500928837282.0,-0.14018791370304745,-0.06066794245452175,28.92257574379395,0.1441858945890472,-0.004432207993594643
30.0,30.0,-30.0,-30.0,0.0,30.0,-2372500928837282.0,-0.14018791370304745,-0.06066794245452176,28.92257574379395,0.2996407300079943,-0.19833773291119183
30.0,30.0,-30.0,-30.0,30.0,-30.0,-2372500928837282.0,-0.14018791370304745,-0.060667942454521784,28.922575743793956,0.13488379265437822,0.08174824305494231
30.0,30.0,-30.0,-30.0,30.0,0.0,-2372500928837282.5,-0.14018791370304745,-0.06066794245452176,28.92257574379392,0.002480814793722308,0.17570053141694808
30.0,30.0,-30.0,-30.0,30.0,30.0,-2372500928837282.0,-0.14018791370304745,-0.06066794245452176,28.92257574379392,0.1979523320757341,-0.02754411962077573
30.0,30.0,-30.0,0.0,-30.0,-30.0,-2372500928837263.5,-0.14018791370304742,-0.06066794245452174,-0.5629962601262388,-0.15127383656168736,-0.020982308454197338
30.0,30.0,-30.0,0.0,-30.0,0.0,-2372500928837262.5,-0.14018791370304745,-0.06066794245452176,-0.5629962601262388,0.04200095179367552,-0.17706788043537872
30.0,30.0,-30.0,0.0,-30.0,30.0,-2372500928837263.5,-0.1401879137030474,-0.06066794245452174,-0.5629962601262406,-0.10551229797751957,-0.033643646117159795
30.0,30.0,-30.0,0.0,0.0,-30.0,-2372500928837263.5,-0.14018791370304745,-0.06066794245452174,-0.5629962601262388,-0.05312768184433253,0.19697038389276122
30.0,30.0,-30.0,0.0,0.0,0.0,-2372500928837263.0,-0.14018791370304745,-0.06066794245452175,-4.832813151841284,-2.832352362577081,5.565634226217379
30.0,30.0,-30.0,0.0,0.0,30.0,-2372500928837263.0,-0.14018791370304745,-0.06066794245452176,-0.5629962601262406,0.2996407300079943,-0.19833773291119186
30.0,30.0,-30.0,0.0,30.0,-30.0,-2372500928837263.0,-0.14018791370304745,-0.06066794245452175,-0.5629962601262388,0.13488379265437825,0.08174824305494229
30.0,30.0,-30.0,0.0,30.0,0.0,-2372500928837263.0,-0.14018791370304745,-0.06066794245452178,-0.5629962601262388,0.002480814793722315,0.17570053141694808
30.0,30.0,-30.0,0.0,30.0,30.0,-2372500928837263.5,-0.14018791370304745,-0.06066794245452178,-0.5629962601262406,0.1979523320757341,-0.02754411962077573
30.0,30.0,-30.0,30.0,-30.0,-30.0,-2372500928837282.5,-0.14018791370304742,-0.060667942454521756,-29.85835437318751,-0.1512738365616873,-0.020982308454197393
30.0,30.0,-30.0,30.0,-30.0,0.0,-2372500928837282.0,-0.14018791370304745,-0.060667942454521756,-29.858354373187538,0.04200095179367552,-0.17706788043537874
30.0,30.0,-30.0,30.0,-30.0,30.0,-2372500928837280.5,-0.14018791370304745,-0.06066794245452173,-29.85835437318751,-0.10551229797751957,-0.03364364611715975
30.0,30.0,-30.0,30.0,0.0,-30.0,-2372500928837282.0,-0.14018791370304745,-0.060667942454521784,-32.93997761660334,-2.3416256222806764,0.19697038389276125
30.0,30.0,-30.0,30.0,0.0,0.0,-2372500928837282.0,-0.14018791370304742,-0.06066794245452174,-35.75964666411944,-10.27990674952283,24.663666807225475
30.0,30.0,-30.0,30.0,0.0,30.0,-2372500928837282.0,-0.14018791370304745,-0.06066794245452178,-32.93997761660335,-1.9888572104283497,-0.19833773291119183
30.0,30.0,-30.0,30.0,30.0,-30.0,-2372500928837282.0,-0.14018791370304745,-0.06066794245452177,-25.161432346124833,0.769431518154813,0.0817482430549423
30.0,30.0,-30.0,30.0,30.0,0.0,-2372500928837282.5,-0.14018791370304745,-0.06066794245452177,-25.16143234612483,0.6370285402941571,0.17570053141694808
30.0,30.0,-30.0,30.0,30.0,30.0,-2372500928837282.0,-0.14018791370304742,-0.06066794245452176,-25.16143234612483,0.8325000575761694,-0.027544119620775742
30.0,30.0,0.0,-30.0,-30.0,-30.0,-2372500928837282.5,-0.04190100157470151,0.02768322774872692,28.922575743793963,-0.15127383656168733,-0.020982308454197365
30.0,30.0,0.0,-30.0,-30.0,0.0,-2372500928837282.5,-0.0419010015747015,0.02768322774872691,28.92257574379395,0.04200095179367552,-0.1770678804353787
30.0,30.0,0.0,-30.0,-30.0,30.0,-2372500928837283.0,-0.0419010015747015,0.02768322774872692,28.922575743793963,-0.10551229797751956,-0.03364364611715977
30.0,30.0,0.0,-30.0,0.0,-30.0,-2372500928837282.5,-0.0419010015747015,0.027683227748726898,28.92257574379395,-0.05312768184433253,0.19697038389276125
30.0,30.0,0.0,-30.0,0.0,0.0,-2372500928837282.0,-0.0419010015747015,0.027683227748726915,28.92257574379395,0.14418589458904718,-0.004432207993594641
30.0,30.0,0.0,-30.0,0.0,30.0,-2372500928837282.0,-0.041901001574701516,0.027683227748726915,28.922575743793963,0.2996407300079943,-0.19833773291119183
